"LENGTH","NEGATIVE","SEQUENCE","SEQUENCE2by2","STD","MERGE1","MERGE2","MERGE3","MERGE4","MERGE5","MERGE6","MERGE7","MERGE8","HEAP1","HEAP2","HEAP3","HEAP4","HEAP5","HEAP6","HEAP7","HEAP8","MIX1","MIX2","MIX3","MIX4","MIX5","MIX6","MIXDIF","Id","Predicted","confidence(2)","confidence(1)","prediction(Predicted)"
100000.0,0.5005,0.50049,0.24992,1.2388264825959516E9,307702.7002970378,481127.1031697591,661852.9955546061,354150.2952575683,173424.40287272132,180725.892384847,1450682.7990214028,2150.949585153763,664358.2185109457,1056663.7516021729,1447573.8207499187,783215.602238973,392305.5330912272,390910.06914774585,3168595.790863037,2178.9055669310865,356655.5182139079,575536.6484324138,785720.8251953126,2159.0912847681025,2196.2257886547363,2187.1530845560505,3.0,9011.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50012,0.50115,0.25024,1.23766599244995E9,306007.54419962567,486936.3307952881,655290.1268005371,349282.58260091144,180928.78659566242,168353.79600524902,1448234.001795451,2141.4182075624094,633964.8564656576,994096.6765085856,1371175.8454640706,737210.988998413,360131.820042928,377079.168955485,2999237.3784383135,2162.8578169275042,327957.3122660319,507160.3457132975,715885.7186635335,2071.7294997540557,2041.533181319575,2092.471394554432,3.0,9016.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50037,0.4999,0.25101,1.2410499846121857E9,309301.29686991376,479934.6129099528,659410.7945760092,350109.4977060954,170633.31604003906,179476.18166605633,1448646.7043558757,2131.9367272273184,720653.0570983887,1054332.8126271565,1438137.451807658,717484.3947092693,333679.7555287678,383804.63918050146,3213123.321533203,1995.6030681367292,411351.7602284749,574398.1997172036,778726.6572316488,2329.9386856482583,2196.8259514238757,2180.9431444511883,3.0,9017.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49794,0.50159,0.25052,1.2410912287326396E9,302570.5814361572,471317.0528411865,642639.716466268,340069.1350301107,168746.4714050293,171322.66362508142,1416527.3507436118,2123.933243661581,636157.1153004965,1011200.4280090332,1368257.0457458496,732099.9304453532,375043.31270853675,357056.6177368164,3015614.5890553794,2150.816225799089,333586.53386433923,539883.3751678467,725617.3292795817,2102.5081562158625,2145.4781275435075,2129.119957399442,3.0,9022.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50128,0.50056,0.24955,1.2414332092726328E9,325921.29707336426,603433.6884816488,745402.4950663248,419481.1979929606,277512.39140828454,141968.80658467603,1674757.480621338,2287.0628638254843,726205.2694956461,1065063.1586710613,1468816.836675008,742611.5671793619,338857.88917541516,403753.6780039468,3260085.264841716,2022.5918185571832,400283.97242228186,461629.4701894125,723414.3416086832,2228.1614488425985,1765.0044719096772,1970.501636896607,3.0,9024.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49866,0.50047,0.25046,1.237843476521662E9,314814.40862019855,555683.8512420654,828185.0814819336,513370.67286173505,240869.44262186688,272501.23023986816,1698683.3413441975,2630.708947254954,805204.3914794922,1221840.461095174,1465493.2816823323,660288.8902028401,416636.0696156819,243652.8205871582,3492538.1342569985,1820.0264394852807,490389.98285929364,666156.6098531086,637308.2002003987,2557.7113671786055,2198.805055004054,1769.5238835502994,3.0,9028.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50039,0.50199,0.25058,1.2373753598875422E9,355795.2245076497,508543.7297821045,684451.182683309,328655.95817565924,152748.50527445477,175907.45290120447,1548790.136973063,1923.7222299159696,698540.7670338949,1113697.5288391113,1602076.4509836833,903535.6839497885,415156.76180521643,488378.922144572,3414314.7468566895,2293.461636872436,342745.5425262452,605153.7990570068,917625.2683003744,1963.322492595389,2189.973966086057,2340.6730699228747,3.0,9029.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50117,0.4996,0.2481,1.239726531521108E9,313156.7637125651,518783.4898630778,744310.45850118,431153.6947886149,205626.7261505127,225526.96863810223,1576250.712076823,2376.7982836364818,653956.6516876221,992940.5053456625,1371859.868367513,717903.2166798909,338983.8536580404,378919.36302185047,3018757.025400798,2097.784103621006,340799.88797505695,474157.01548258465,627549.4098663329,2088.2724803219144,1913.9786148702008,1843.1285664452853,3.0,9030.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49835,0.50042,0.25017,1.2388248850018353E9,305284.7385406494,481365.99858601886,657103.5385131836,351818.7999725342,176081.26004536945,175737.53992716473,1443754.2756398518,2152.4283908010966,671974.3410746256,1043443.520863851,1450180.0537109375,778205.7126363119,371469.17978922534,406736.53284708655,3165597.915649414,2158.0884344360534,366689.6025339762,562077.522277832,793076.5151977539,2201.139645194385,2167.671842067986,2206.9277803498576,3.0,9031.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50192,0.49997,0.25031,1.2413331333000798E9,305486.20223999023,487640.2219136556,648289.6010080973,342803.39876810706,182154.01967366535,160649.3790944417,1441416.0251617432,2122.1567332811987,629928.3504486084,1014950.4343668619,1417930.046717326,788001.6962687175,385022.08391825354,402979.612350464,3062808.831532796,2250.9386118398,324442.14820861816,527310.2124532063,769640.4457092286,2062.0517255104573,2081.3509402154586,2187.1861657389372,3.0,9032.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49905,0.50125,0.2498,1.2380566553488972E9,328592.4593607585,496721.5061187744,680616.6966756185,352024.23731486005,168129.04675801593,183895.1905568441,1505930.6621551514,2071.30954252476,677272.7966308594,1077045.8380381267,1478181.1237335205,800908.3271026611,399773.04140726733,401135.2856953938,3232499.758402507,2182.5490867001236,348680.3372701009,580324.3319193523,797564.427057902,2061.1331067925944,2168.309253315452,2171.8261261492685,3.0,9038.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50219,0.49946,0.25043,1.2385544987254941E9,312483.3901723226,492383.2416534424,670583.0097198486,358099.61954752606,179899.8514811198,178199.76806640625,1475449.6415456135,2145.9796930327975,647964.3980662028,1026741.5841420492,1417856.9316864014,769892.5336201986,378777.18607584643,391115.3475443522,3092562.9138946533,2188.171041368755,335481.0078938802,534358.3424886068,747273.9219665527,2073.596288458325,2085.2488413176093,2114.364532257898,3.0,9039.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50237,0.5009,0.24914,1.2428461154470775E9,328142.245610555,502043.4856414795,684418.4398651123,356276.1942545573,173901.2400309245,182374.9542236328,1514604.1711171467,2085.737051599848,676285.8231862386,1064499.855041504,1483837.0482126873,807551.2250264486,388214.03185526526,419337.19317118335,3224622.7264404297,2194.097521106932,348143.57757568365,562456.3694000244,799418.608347575,2060.953236691342,2120.333966053465,2168.026110613161,3.0,9043.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49994,0.49994,0.25045,1.2418226597621973E9,312168.2008107503,499260.98187764484,675602.6744842529,363434.4736735026,187092.78106689453,176341.6926066081,1487031.857172648,2164.226441801585,655833.0853780111,1012836.217880249,1363345.3845977783,707512.2992197672,357003.1325022379,350509.1667175293,3032014.6878560386,2078.7993393348997,343664.8845672608,513575.2360026042,687742.7101135254,2100.8965156435174,2028.670884856905,2017.969194154745,3.0,9048.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49845,0.49926,0.24914,1.2404475080885453E9,306823.3331044515,475238.561630249,651465.1775360107,344641.84443155926,168415.22852579755,176226.61590576172,1433527.0722707112,2123.25826378476,661240.7366434733,1046075.7414499918,1440786.1232757568,779545.3866322836,384835.00480651855,394710.381825765,3148102.6013692217,2178.913130170015,354417.4035390218,570837.1798197428,789320.9457397461,2155.11881040145,2201.1592196170996,2211.6088057463594,3.0,9050.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.5033,0.49915,0.25058,1.2399133645368528E9,303182.84034729004,471827.9838562012,651515.4043833414,348332.5640360514,168645.14350891113,179687.42052714026,1426526.2285868325,2148.9191262838067,628983.8949839274,994873.4442392985,1370308.8760375977,741324.9810536703,365889.5492553711,375435.4317982992,2994166.2152608233,2178.6072536445686,325801.05463663733,523045.4603830973,718793.4716542562,2074.6025542324182,2108.55116330384,2103.2639701506264,3.0,9051.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50093,0.50185,0.25018,1.2409085589168875E9,305491.68586730957,485930.9991200765,658668.597539266,353176.9116719564,180439.3132527669,172737.5984191895,1450091.2825266519,2156.093366892345,665470.6796010336,1044611.6129557291,1440770.6260681152,775299.9464670817,379140.93335469556,396159.0131123861,3150852.918624878,2165.039978819042,359978.993733724,558680.6138356526,782102.0285288492,2178.3593805891037,2149.7118209114283,2187.3983843327596,3.0,9055.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49889,0.49923,0.25088,1.2414528784056964E9,303664.4458770752,467271.4074452718,643256.3463846842,339591.900507609,163606.9615681966,175984.93893941242,1414192.1997070312,2118.3130100290946,630856.434504191,994470.6757863363,1363416.9101715088,732560.4756673177,363614.24128214526,368946.2343851725,2988744.020462036,2161.215825979581,327191.98862711585,527199.2683410645,720160.5637868246,2077.4787535040064,2128.2506482120066,2119.554541256169,3.0,9058.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49982,0.50045,0.24978,1.2405589565347762E9,306630.37300109863,484953.4829457601,651815.0965372721,345184.72353617346,178323.10994466144,166861.61359151202,1443398.9524841309,2125.7355889363794,661006.6095987955,1043979.2474110922,1431330.5219014485,770323.912302653,382972.6378122966,387351.2744903563,3136316.378911336,2165.3800447929084,354376.2365976969,559025.764465332,779515.4253641764,2155.7114617488564,2152.741003260011,2195.9149604010468,3.0,9062.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49798,0.50015,0.25159,1.2377056898837621E9,301229.3179829915,474150.6576538086,641922.3149617513,340692.9969787598,172921.33967081708,167771.65730794275,1417302.2905985513,2131.008758576403,628933.2707722982,989826.8381754557,1366182.1683247883,737248.8975524901,360893.5674031575,376355.33014933264,2984942.277272542,2172.221174826999,327703.9527893067,515676.1805216471,724259.853363037,2087.8886390726752,2087.5787520222266,2128.2671383782504,3.0,9066.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49981,0.5009,0.25145,1.2405905527134075E9,316817.6015218099,475500.82206726074,654022.773106893,337205.17158508307,158683.22054545087,178521.9510396322,1446341.1966959634,2064.351128110758,659965.5151367188,1061237.6530965168,1437689.7811889648,777724.2660522461,401272.1379597981,376452.128092448,3158892.9494222,2178.4316728899576,343147.9136149089,585736.8310292561,783667.0080820719,2083.108741328207,2231.831374092561,2198.225872715888,3.0,9073.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49949,0.49909,0.24953,1.2412221854252694E9,303947.8460947673,475505.272547404,675051.2917836508,371103.4456888835,171557.42645263672,199546.01923624676,1454504.410425822,2220.944482604354,630311.4096323649,988031.3078562418,1367538.293202718,737226.8835703532,357719.89822387695,379506.9853464762,2985881.0106913247,2169.6232565429013,326363.5635375976,512526.03530883783,692487.0014190673,2073.7485648634647,2077.8556304183635,2025.8287182731656,3.0,9074.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49649,0.49885,0.24879,1.2393420149506476E9,305152.4957021077,481694.3009694417,652981.5196990967,347829.02399698895,176541.80526733398,171287.21872965497,1439828.316370646,2139.853119001007,661793.5498555502,1146901.4485677083,1426183.1442515056,764389.5943959554,485107.8987121581,279281.69568379736,3234878.1426747637,2155.0272657731384,356641.05415344244,665207.1475982666,773201.6245524089,2168.7305828283256,2380.973672014581,2184.1095057463667,3.0,9075.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49942,0.49971,0.24824,1.2385879780020792E9,302154.8589070638,464065.8696492513,634306.9871266683,332152.12821960455,161911.0107421875,170241.11747741705,1400527.7156829834,2099.2777988778503,626965.9201304117,1152340.6505584717,1450377.7027130127,823411.782582601,525374.7304280599,298037.052154541,3229684.273401896,2313.327815986119,324811.06122334796,688274.7809092205,816070.7155863444,2074.982088318006,2483.1402736629393,2286.5548262096922,3.0,9076.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49745,0.50014,0.25075,1.2432925273643396E9,320815.2453104655,482354.3230692546,676052.1729787191,355236.9276682536,161539.07775878906,193697.84990946454,1479221.7413584392,2107.2944096670867,673768.9971923828,1062431.5738677979,1460517.8038279216,786748.8066355388,388662.57667541504,398086.2299601238,3196718.3748881025,2167.6833008255744,352953.7518819173,580077.2507985432,784465.6308492025,2100.1776163734057,2202.595733168661,2160.3625610621266,3.0,9082.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50156,0.50069,0.2524,1.2425029856172142E9,308836.4601135254,468384.6632639567,659050.2262115479,350213.76609802246,159548.20315043133,190665.56294759113,1436271.34958903,2133.9780476997025,649296.6810862223,1007096.1316426595,1401815.4939015706,752518.8128153483,357799.45055643725,394719.362258911,3058208.306630452,2158.975295478861,340460.2209726969,538711.4683787029,742765.2676900227,2102.396462022479,2150.14754032438,2127.0237656387712,3.0,9084.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.5005,0.5012,0.25099,1.2387014859010398E9,310606.2412261963,495876.39172871906,679666.5191650391,369060.2779388428,185270.15050252277,183790.12743632,1486149.1521199543,2188.1933746143814,679969.310760498,1065691.391626994,1463109.016418457,783139.705657959,385722.08086649585,397417.62479146314,3208769.718805949,2151.728016639563,369363.06953430176,569814.9998982749,783442.497253418,2189.168215281664,2149.1069335077473,2152.68661198122,3.0,9086.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50213,0.50238,0.25234,1.2401898178469949E9,313484.19189453125,482388.81429036456,668295.9397633871,354811.74786885583,168904.6223958333,185907.12547302252,1464168.9459482827,2131.8329824689495,647293.8060760498,1021084.8649342855,1397661.526997884,750367.7209218342,373791.0588582357,376576.6620635985,3066040.1980082197,2159.2382220843842,333809.61418151855,538696.0506439209,729365.587234497,2064.837152279199,2116.725833364086,2091.3811439475926,3.0,9087.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49954,0.49917,0.24996,1.2395362174356842E9,310605.84386189777,485720.55498758954,664954.1854858398,354348.3416239421,175114.71112569177,179233.6304982503,1461280.5843353271,2140.8296032623684,680619.0013885498,1069170.2365875244,1470457.3154449463,789838.3140563965,388551.2351989746,401287.0788574219,3220246.5534210205,2160.4705605412505,370013.15752665204,583449.6815999348,805503.1299591064,2191.26270428823,2201.204428366929,2211.366358075596,3.0,9090.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49895,0.49962,0.25046,1.239088670730066E9,312780.6981404622,486386.2196604411,666527.509689331,353746.81154886883,173605.52151997888,180141.29002888995,1465694.4274902344,2130.9739176744524,641296.943028768,1017195.3837076823,1399942.15965271,758645.216623942,375898.4406789143,382746.7759450277,3058434.48638916,2182.9858614964737,328516.2448883057,530809.1640472412,733414.6499633789,2050.3085607308703,2091.332654156635,2100.3516573610354,3.0,9091.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50088,0.50108,0.25312,1.2409939911939275E9,313819.40841674805,487072.1499125163,665031.6715240479,351212.2631072998,173252.74149576825,177959.52161153156,1465923.2298533123,2119.154053852828,686602.1156311035,1102721.8500773113,1531126.1812845867,844524.0656534832,416119.73444620776,428404.3312072754,3320450.1469930015,2230.0050443002533,372782.70721435547,615649.7001647949,866094.5097605388,2187.8892675729758,2263.980501195506,2302.3357335383994,3.0,9092.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50041,0.50121,0.25036,1.2373421907390661E9,307818.6511993408,486402.6705423991,656288.7032826742,348470.0520833334,178584.0193430583,169886.03274027508,1450510.025024414,2132.062825711191,646134.6944173177,1017434.7559611002,1399270.4550425212,753135.7606252035,371300.0615437825,381835.699081421,3062839.9054209394,2165.6017965485958,338316.0432179769,531032.0854187012,742981.751759847,2099.0758418952537,2091.75404984215,2132.095902372759,3.0,9099.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49861,0.4992,0.25093,1.2411510675621924E9,316151.1421203613,490121.2851206462,674643.2781219482,358492.1360015869,173970.14300028485,184521.99300130206,1480915.7053629558,2133.926430242362,681250.1748402914,1065079.4506072998,1474812.8255208333,793562.6506805419,383829.2757670084,409733.37491353345,3221142.450968425,2164.8623075459473,365099.03271993005,574958.1654866536,800169.547398885,2154.824335826482,2173.0936462902737,2186.0631734542335,3.0,9102.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49968,0.49999,0.24872,1.2389697977634163E9,309396.26693725586,481200.6950378418,669716.7555491129,360320.48861185706,171804.42810058594,188516.06051127112,1460313.7175242105,2164.5922304709916,645011.7429097494,1015752.4744669596,1397084.4745635986,752072.7316538492,370740.7315572102,381332.00009663904,3057848.6919403076,2165.9830071637625,335615.4759724935,534551.7794291178,727367.7190144857,2084.743133117876,2110.8707550538356,2086.082605799677,3.0,9103.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50139,0.49859,0.25158,1.2399928587817702E9,308487.8126780192,488325.834274292,672954.3209075928,364466.50822957355,179838.02159627277,184628.48663330078,1469767.967859904,2181.4616112889407,672991.5936787924,1071049.0544637043,1480831.0667673748,807839.4730885824,398057.460784912,409782.0123036704,3224871.714909871,2200.3708228696696,364503.78100077313,582723.2201894124,807876.745859782,2181.5824354177,2193.308195654661,2200.492694318722,3.0,9104.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50084,0.49934,0.25005,1.240070552302257E9,312492.05271402997,482260.86298624676,667626.6193389893,355134.5666249593,169768.8102722168,185365.7563527425,1462379.535039266,2136.459514859895,649956.3852945963,1015199.9791463217,1396444.9564615886,746488.5711669923,365243.59385172534,381244.97731526697,3061601.320902507,2148.521020881489,337464.33258056635,532939.116160075,728818.3371225994,2079.9133278739387,2105.084731238648,2091.655599119453,3.0,9106.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49865,0.49865,0.24813,1.2388949063448849E9,313828.3888498942,488717.9533640544,665039.7777557373,351211.3889058431,174889.56451416016,176321.82439168292,1467586.119969686,2119.1192428223226,676627.7949015299,1062054.951985677,1476192.315419515,799564.520517985,385427.1570841471,414137.3634338379,3214875.0623067217,2181.6903274485585,362799.4060516357,573336.9986216226,811152.5376637776,2156.043936564211,2173.144949300715,2219.705294021835,3.0,9110.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49944,0.49929,0.2504,1.2384331350775733E9,308882.07753499347,481762.25026448566,668061.9716644287,359179.89412943524,172880.1727294922,186299.72139994305,1458706.2994639077,2162.838248809511,642962.5352223715,1015852.0539601644,1398548.8414764404,755586.306254069,372889.51873779297,382696.787516276,3057363.4306589765,2175.163815715555,334080.457687378,534089.8036956787,730486.8698120117,2081.579288618744,2108.616964908449,2093.4417775525462,3.0,9111.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49883,0.5001,0.24903,1.2370674660452359E9,311149.9945322673,493882.3382059733,668780.7242075602,357630.7296752929,182732.34367370605,174898.38600158686,1473813.0569458008,2149.383692623544,681323.9256540934,1069476.4455159504,1471860.5677286785,790536.6420745851,388152.51986185706,402384.122212728,3222660.9388987226,2160.2948499359445,370173.9311218261,575594.1073099771,803079.8435211183,2189.696087503668,2165.4478461425074,2200.811887143861,3.0,9117.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50012,0.49939,0.24913,1.2388153776236625E9,315143.98256937665,482679.68495686847,672608.4550221761,357464.4724527995,167535.70238749182,189928.77006530768,1470432.1225484214,2134.289379534976,644379.8542022705,1027201.1756896973,1398104.7471364338,753724.8929341633,382821.32148742676,370903.5714467366,3069685.7770284014,2169.690343388,329235.87163289386,544521.4907328289,725496.2921142577,2044.7157167610364,2128.1218325595914,2078.63094300582,3.0,9122.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49821,0.50012,0.24917,1.2387064990491626E9,315811.7930094401,496380.8059692383,670971.5525309244,355159.7595214843,180569.01295979816,174590.74656168616,1483164.151509603,2124.5930879815755,683948.9936828613,1090034.8822275798,1471383.6510976155,787434.6574147542,406085.8885447185,381348.76887003565,3245367.5270080566,2151.306113010933,368137.2006734212,593654.0762583415,800412.098566691,2165.685413978246,2195.965011377034,2192.915102805049,3.0,9123.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50077,0.50079,0.24889,1.2368217834932663E9,312332.3122660319,482962.13150024414,661281.5856933594,348949.27342732745,170629.81923421222,178319.45419311523,1456576.0294596355,2117.237185277541,646294.1964467367,1015526.1357625326,1400810.956954956,754516.7605082194,369231.9393157959,385284.82119242346,3062631.2891642256,2167.450929710463,333961.8841807048,532564.0042622885,739529.3712615967,2069.2517906896855,2102.7034409674397,2118.327482968082,3.0,9129.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50421,0.5005,0.25138,1.2369806543815107E9,316355.46684265137,491676.80740356445,675571.5211232504,359216.054280599,175321.3405609131,183894.7137196859,1483603.7953694663,2135.482366926397,678320.7257588705,1121306.1014811199,1466155.211130778,787834.4853719076,442985.3757222494,344849.1096496582,3265782.0383707685,2161.4483465627836,361965.2589162191,629629.2940775554,790583.6900075277,2144.1726059889875,2280.575541894049,2170.244252885395,3.0,9132.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.4986,0.50059,0.24944,1.2389788388947713E9,313486.4966074626,482711.7125193278,669624.8849232992,356138.3883158366,169225.21591186523,186913.17240397137,1465823.0940500896,2136.056551621684,652890.0464375814,1021135.8865102133,1393565.7342274983,740675.6877899169,368245.84007263184,372429.84771728504,3067591.667175293,2134.4570067063014,339403.54983011883,538424.1739908855,723940.8493041991,2082.6735872298473,2115.4155990555687,2081.1140171218717,3.0,9137.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49755,0.50028,0.24977,1.2379388823732314E9,318950.49413045245,489997.14851379395,666289.488474528,347338.9943440755,171046.6543833415,176292.339960734,1475237.1311187744,2089.0059765889937,681761.5826924642,1070780.6746164958,1468154.2714436848,786392.6887512206,389019.0919240316,397373.596827189,3220696.5287526445,2153.471695553069,362811.0885620118,580783.5261027019,801864.7829691569,2137.5153675529973,2185.279399817471,2203.4780629738416,3.0,9152.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50219,0.49996,0.2503,1.2404401009228039E9,317480.96148173016,488718.50967407227,666657.3683420817,349176.4068603515,171237.5481923421,177938.8586680094,1472856.8394978843,2099.8341608602104,651290.9730275472,1014761.6068522135,1399586.6775512695,748295.7045237223,363470.63382466626,384825.070699056,3065639.2574310303,2148.9422324483407,333810.0115458171,526043.0971781412,732929.3092091879,2051.433163071816,2076.372363160464,2099.409297810536,3.0,9153.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50321,0.49888,0.24888,1.2403840662451482E9,319488.8432820638,478724.55914815265,680778.1060536703,361289.2627716065,159235.71586608887,202053.54690551764,1478991.5084838867,2130.835302604413,674968.4810638428,1061765.6707763672,1474149.7834523518,799181.302388509,386797.1897125244,412384.1126759846,3210883.9352925615,2184.027587671783,355479.637781779,583041.1116282146,793371.6773986815,2112.651177831397,2217.9051617190557,2165.389530514859,3.0,9156.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50057,0.49981,0.25174,1.2388325285151048E9,313299.4969685872,474104.8812866211,663656.9499969482,350357.453028361,160805.38431803387,189552.06871032715,1451061.3282521565,2118.2828457062265,643628.5972595215,1012745.3804016113,1403524.7961680095,759896.198908488,369116.78314208984,390779.4157663982,3059898.7738291426,2180.643933697193,330329.10029093426,538640.4991149902,739867.8461710613,2054.3556676187527,2136.1209731763,2114.834774463619,3.0,9157.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50156,0.50145,0.25224,1.2419696633707297E9,314240.3761545817,488943.6562856038,672701.9945780436,358461.61842346186,174703.2801310221,183758.33829243976,1475886.027018229,2140.724253229403,674614.3500010172,1063217.8783416748,1464748.700459798,790134.3504587809,388603.5283406576,401530.8221181233,3202580.9288024902,2171.238575724915,360373.9738464355,574274.222056071,792046.7058817545,2146.809898385431,2174.5202431272032,2177.410966914957,3.0,9164.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49794,0.49928,0.2493,1.241634238145717E9,318145.5135345459,476173.0035146077,664594.570795695,346449.05726114905,158027.48998006183,188421.56728108722,1458913.0878448486,2088.9641454067832,641999.5625813802,1015735.3083292643,1398297.627766927,756298.0651855468,373735.74574788404,382562.3194376627,3056032.4986775713,2178.0351720873296,323854.04904683435,539562.3048146565,733703.056971232,2017.9431589302253,2133.1224173402857,2103.9859324953495,3.0,9169.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50243,0.49848,0.24892,1.2372994503570812E9,315481.9806416829,483781.099319458,681605.9748331705,366123.9941914876,168299.11867777508,197824.87551371253,1480869.0547943115,2160.522681665685,678311.5069071451,1066768.3283487957,1486569.6430206299,808258.1361134847,388456.8214416505,419801.31467183423,3231649.478276571,2191.573676523415,362829.5262654622,582987.2290293376,804963.6681874593,2150.0800315995084,2205.0640875582662,2180.9809448699184,3.0,9171.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50321,0.49943,0.24839,1.238257496274005E9,308312.5750223796,486576.6366322835,660127.7987162272,351815.2236938476,178264.06160990393,173551.16208394367,1455017.0103708901,2141.0991707630164,642308.5530598959,1013082.1863810221,1424190.600713094,781882.0476531981,370773.6333211262,411108.4143320719,3079581.3401540117,2217.299760260684,333995.9780375163,526505.5497487385,764062.8019968668,2083.303131613339,2082.060892591993,2157.446790580196,3.0,9172.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.50205,0.49965,0.24817,1.2427624897357981E9,315151.4530181885,484313.4880065918,672603.8455963135,357452.392578125,169162.03498840332,188290.35758972168,1472068.7866210938,2134.224161604913,676283.3595275879,1063477.1188100178,1467363.1985982258,791079.839070638,387193.75928242994,403886.079788208,3207123.6769358316,2169.7461247948495,361131.9065093994,579163.630803426,794759.3530019124,2145.8995446502263,2195.8445204308314,2181.61583256679,3.0,9177.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49955,0.50031,0.25063,1.2374596178875356E9,311886.5489959717,477721.4527130127,667287.3497009277,355400.80070495605,165834.90371704102,189565.89698791504,1456895.351409912,2139.5194882532314,648633.082707723,1011127.1540323893,1391650.4383087158,743017.3556009928,362494.07132466626,380523.28427632654,3051410.675048828,2145.51257931412,336746.53371175134,533405.7013193766,724363.0886077881,2079.7084221676414,2116.56216879131,2085.533974130397,3.0,9183.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49919,0.50015,0.25026,1.2390537254470363E9,354872.1472422282,574837.5256856283,701784.8491668701,346912.7019246419,219965.37844340008,126947.32348124182,1631494.5220947266,1977.5709494829603,685253.5406748453,1062886.7149353027,1463244.6765899658,777991.1359151205,377633.1742604574,400357.9616546631,3211384.932200114,2135.3332594953777,330381.39343261713,488049.18924967444,761459.8274230957,1930.9871062016762,1849.021101514835,2085.0331527206226,3.0,9185.0,,0.9461756373937678,0.053824362606232294,"2"
100000.0,0.49741,0.49949,0.25015,1.2405360672313578E9,307565.1327768962,474404.17607625324,663395.086924235,355829.9541473388,166839.04329935706,188990.91084798175,1445364.3957773843,2156.925529674566,639093.3195749918,998272.0216115316,1376894.7124481201,737801.3928731283,359178.7020365398,378622.6908365885,3014260.0536346436,2154.4501722593172,331528.18679809564,523867.8455352784,713499.6255238851,2077.9121280908716,2104.2648272368383,2075.5274490077322,3.0,9186.0,,0.9461756373937678,0.053824362606232294,"2"
