"LENGTH","NEGATIVE","SEQUENCE","SEQUENCE2by2","STD","INVERSIONS","MERGE1","MERGE2","MERGE3","MERGE4","MERGE5","MERGE6","MERGE7","MERGE8","HEAP1","HEAP2","HEAP3","HEAP4","HEAP5","HEAP6","HEAP7","HEAP8","MIX1","MIX2","MIX3","MIX4","MIX5","MIX6","MIXDIF","Id","Predicted","confidence(1)","confidence(2)","prediction(Predicted)"
1000.0,0.478,0.498,0.247,1.2531676537145276E9,243950.0,17989.714940388996,27983.903884887695,38644.39328511556,20654.678344726566,9994.1889444987,10660.489400227867,84618.01211039224,2148.138167456696,29316.34585062663,47643.34360758463,66630.12504577637,37313.779195149735,18326.997756958004,18986.781438191734,143589.8145039876,2272.797755398024,11326.630910237633,19659.439722696938,27985.731760660805,1629.6170310518946,1702.526702620421,1724.186081902854,3.0,5876.0,,0.7458662832494608,0.2541337167505392,"1"
1000.0,0.494,0.496,0.251,1.2255609987183702E9,250914.0,17318.010330200195,27653.37626139323,42639.17605082194,25321.165720621742,10335.365931193035,14985.799789428707,87610.56264241537,2462.129034330529,29649.734497070312,48638.82064819336,67294.20026143391,37644.4657643636,18989.086151123047,18655.379613240555,145582.75540669757,2269.6392194703544,12331.724166870117,20985.44438680013,24655.024210611977,1712.075113234302,1758.8745832854352,1578.2246866408834,3.0,5877.0,,0.7458662832494608,0.2541337167505392,"1"
1000.0,0.485,0.488,0.243,1.216938771450384E9,247731.0,16990.264256795246,27983.824412027996,39643.84396870931,22653.579711914066,10993.56015523275,11660.019556681316,84617.93263753256,2333.327096596145,28983.434041341145,47310.431798299156,66962.08318074544,37978.6491394043,18326.99775695801,19651.65138244628,143255.94902038574,2310.357119354202,11993.169784545898,19326.60738627116,27318.239212036126,1705.8848292927073,1690.6349575994411,1689.0915833892968,3.0,5880.0,,0.7458662832494608,0.2541337167505392,"1"
1000.0,0.499,0.511,0.248,1.2328198794566932E9,245218.0,17989.8738861084,27317.285537719727,38311.56094868978,20321.687062581383,9327.411651611328,10994.275410970055,83618.72037251791,2129.6180946701124,28650.681177775066,48633.73438517252,69626.6492207845,40975.96804300943,19983.053207397457,20992.914835611977,146911.0647837321,2430.1917566551733,10660.807291666668,21316.448847452797,31315.08827209472,1592.6004461820512,1780.3282217780766,1817.37959761114,3.0,5882.0,,0.7458662832494608,0.2541337167505392,"1"
1000.0,0.512,0.496,0.236,1.2527346961685655E9,248132.0,17989.714940388996,27650.753657023113,39310.852686564125,21321.13774617513,9661.038716634117,11660.099029541012,84951.32128397623,2185.1848579494,28983.116149902344,47976.81172688802,74952.52291361491,45969.40676371257,18993.69557698568,26975.71118672689,151912.45079040527,2586.0753731916247,10993.401209513348,20326.05806986491,35641.67022705079,1611.0936858055425,1735.0996042273234,1906.6623538092977,3.0,5888.0,,0.7458662832494608,0.2541337167505392,"1"
1000.0,0.473,0.516,0.242,1.2482832556860392E9,246276.0,17656.40576680501,28317.054112752277,37978.172302246094,20321.766535441082,10660.648345947266,9661.118189493816,83951.63218180338,2150.95715423844,28983.672459920246,47968.22865804037,66631.87344868977,37648.20098876953,18984.55619812012,18663.644790649407,143583.7745666504,2298.9451575134563,11327.266693115234,19651.17454528809,28653.70114644368,1641.5386485063173,1693.9695939782944,1754.4781491432923,3.0,5889.0,,0.7458662832494608,0.2541337167505392,"1"
1000.0,0.508,0.507,0.256,1.2261843877138324E9,246561.0,17655.134201049805,27650.59471130371,39310.77321370443,21655.639012654625,9995.460510253906,11660.178502400719,84616.50212605795,2226.5915832781916,28649.80697631836,47306.69657389323,67627.2710164388,38977.46404012044,18656.889597574867,20320.57444254557,143583.7745666504,2360.479115002025,10994.672775268555,19656.101862589516,28316.497802734368,1622.7464855302428,1710.874470072573,1720.3241118865283,3.0,5890.0,,0.7458662832494608,0.2541337167505392,"1"
1000.0,0.511,0.512,0.254,1.23914444807299E9,252743.0,16990.264256795246,27317.603429158527,38977.70245869955,21987.4382019043,10327.339172363281,11660.09902954102,83285.57014465332,2294.1198482601844,28650.442759195965,47972.28177388509,73291.22225443523,44640.77949523926,19321.83901468913,25318.940480550133,149913.9467875163,2558.118311484414,11660.178502400719,20654.678344726566,34313.51979573568,1686.2858826776185,1756.0940841054885,1880.3371576889122,3.0,5893.0,,0.7458662832494608,0.2541337167505392,"1"
1000.0,0.508,0.504,0.269,1.250264558622726E9,256964.0,17660.61782836914,26984.532674153645,38977.70245869955,21317.084630330406,9323.914845784504,11993.169784545902,83622.85296122232,2207.040707040707,28649.96592203776,58610.20088195801,76152.00678507487,47502.04086303711,29960.234959920246,17541.805903116867,163412.17358907065,2658.01386962552,10989.348093668621,31625.668207804363,37174.30432637533,1622.2516222516224,2171.992436915393,1953.7325696855762,3.0,5895.0,,0.7458662832494608,0.2541337167505392,"1"
1000.0,0.525,0.501,0.248,1.2529118640182593E9,245420.0,21649.916966756184,30317.62440999349,41310.70772806803,19660.790761311848,8667.707443237305,10993.083318074543,93278.2491048177,1908.1231485322244,37641.84315999349,55305.71937561035,68294.04830932617,30652.20514933268,17663.87621561686,12988.32893371582,161241.61084493002,1814.3120149310453,15991.926193237308,24988.094965616863,26983.34058125814,1738.6599319430732,1824.210189680301,1653.1803027650542,3.0,5902.0,,0.7458662832494608,0.2541337167505392,"1"
1000.0,0.529,0.504,0.258,1.2255540124398723E9,260696.0,17321.90450032552,28650.04539489746,38977.38456726074,21655.480066935223,11328.140894571941,10327.339172363281,84949.33446248372,2250.178931914113,28983.354568481445,46972.91056315104,67623.13842773438,38639.78385925293,17989.555994669594,20650.227864583336,143579.40355936685,2333.1715543125074,11661.450068155926,18322.86516825358,28645.753860473633,1673.2198568544686,1639.5405283203097,1734.9326841322952,3.0,5912.0,,0.7458662832494608,0.2541337167505392,"1"
1000.0,0.52,0.491,0.243,1.2319171975021937E9,241311.0,17323.414484659832,27650.753657023113,38644.39328511556,21320.97880045573,10327.339172363281,10993.63962809245,83618.56142679851,2230.760761357745,29316.425323486328,47972.36124674479,67627.6683807373,38311.24305725098,18655.93592325846,19655.307133992515,144916.45495096841,2306.8183666498594,11993.010838826496,20321.607589721676,28983.275095621742,1692.3006344647877,1734.9386509239007,1749.9994858706984,3.0,5922.0,,0.7458662832494608,0.2541337167505392,"1"
1000.0,0.505,0.51,0.253,1.2454151075562472E9,246175.0,17327.94443766276,27317.68290201823,37646.45258585612,20318.508148193356,9989.738464355469,10328.769683837887,82292.07992553711,2172.58617842925,28981.844584147137,47638.97260030111,68293.09463500977,39311.250050862625,18657.128016153973,20654.122034708656,144913.911819458,2356.4095251675462,11653.900146484375,20321.28969828288,30646.64204915365,1672.549487240639,1743.8877510647706,1814.0645384651111,3.0,5924.0,,0.7458662832494608,0.2541337167505392,"1"
1000.0,0.482,0.505,0.246,1.2447168875265877E9,247027.0,17653.226852416992,27321.815490722656,37311.87184651693,19658.644994099937,9668.588638305664,9990.056355794273,82286.91418965659,2113.600655474972,28983.99035135905,46634.674072265625,67960.81860860188,38976.82825724283,17650.683720906574,21326.144536336258,143579.48303222656,2344.7709506091255,11330.763498942059,19312.85858154297,30648.946762084954,1641.8522570218208,1706.8658591922929,1821.426137186576,3.0,5932.0,,0.7458662832494608,0.2541337167505392,"1"
1000.0,0.499,0.504,0.249,1.2471665587708755E9,255208.0,17989.953358968098,27646.14423116048,38644.631703694664,20654.678344726566,9656.190872192383,10998.487472534183,84280.72929382324,2148.122951326613,28649.96592203776,47972.28177388509,67294.59762573242,38644.63170369466,19322.315851847332,19322.31585184733,143916.84532165527,2348.854368932039,10660.012563069664,20326.137542724613,28649.965922037758,1592.5536520502196,1735.2250416104914,1741.3698787896237,3.0,5933.0,,0.7458662832494608,0.2541337167505392,"1"
1000.0,0.505,0.5,0.259,1.2544879514073818E9,245372.0,17656.40576680501,26984.453201293945,38311.32253011068,20654.916763305668,9328.047434488934,11326.869328816734,82952.18149820963,2169.8256732487434,28650.204340616863,47639.052073160805,67627.82732645671,38977.622985839844,18988.84773254394,19988.775253295906,143917.08374023438,2360.465793627238,10993.798573811851,20654.59887186686,29316.50479634603,1622.6521251839818,1765.425881258044,1765.2177701071219,3.0,5937.0,,0.7458662832494608,0.2541337167505392,"1"
1000.0,0.493,0.489,0.268,1.2157615497777076E9,245550.0,17656.644185384113,27983.744939168293,38311.32253011068,20654.678344726566,10327.10075378418,10327.577590942386,83951.71165466309,2169.7963739805195,29316.425323486328,47306.37868245443,67627.4299621582,38311.004638671875,17989.9533589681,20321.051279703774,144250.23396809897,2306.8102340560495,11659.781138102215,19322.633743286136,29316.107432047524,1660.3622418666619,1690.4949207223735,1765.2073981264055,3.0,5945.0,,0.7458662832494608,0.2541337167505392,"1"
1000.0,0.486,0.497,0.258,1.254892702804587E9,248833.0,17656.723658243816,27983.665466308594,38644.39328511556,20987.669626871746,10326.941808064777,10660.727818806969,84284.78240966797,2188.6502860383575,28985.977172851562,46970.28795878092,66961.44739786784,37975.47022501628,17984.31078592936,19991.15943908692,142917.7125295003,2310.132482288171,11329.253514607746,18986.62249247233,28317.05411275228,1641.6396231765336,1678.4894750593553,1732.759702134048,3.0,5950.0,,0.7458662832494608,0.2541337167505392,"1"
1000.0,0.482,0.517,0.263,1.2307193074985068E9,250944.0,17323.414484659832,28650.204340616863,38644.39328511556,21320.97880045573,11326.789855957031,9994.1889444987,84618.01211039226,2230.760761357745,29316.425323486328,47639.13154602051,68299.69088236491,38983.265558878586,18322.70622253418,20660.559336344406,145255.24775187176,2329.741437734151,11993.010838826496,18988.927205403645,29655.29759724935,1692.3006344647877,1662.785053106354,1767.3893953633763,3.0,5951.0,,0.7458662832494608,0.2541337167505392,"1"
1000.0,0.499,0.503,0.233,1.2371655177977636E9,245830.0,17322.301864624023,26985.565821329754,38311.48147583008,20989.179611206055,9663.26395670573,11325.915654500324,82619.34916178386,2211.6853623288143,28983.036677042644,52631.775538126625,66628.53558858235,37645.498911539704,23648.73886108398,13996.760050455727,148243.34780375162,2298.880422055932,11660.734812418621,25646.20971679687,28317.054112752274,1673.1631225196707,1950.3676849542196,1739.1270977243967,3.0,5952.0,,0.7458662832494608,0.2541337167505392,"1"
1000.0,0.52,0.498,0.266,1.2620083929129398E9,249625.0,18321.990966796875,27651.151021321613,42642.11654663086,24320.125579833984,9329.160054524738,14990.965525309246,88615.25853474934,2327.373516552155,30315.876007080078,47305.98131815592,67294.51815287273,36978.64214579265,16990.105311075844,19988.536834716804,144916.3754781087,2219.7781168242186,11993.885040283203,19654.83029683431,24652.401606241867,1654.6169061003538,1710.814182081556,1578.1233110059975,3.0,5958.0,,0.7458662832494608,0.2541337167505392,"1"
1000.0,0.495,0.493,0.256,1.2348392719614832E9,247476.0,17323.17606608073,27317.68290201823,38315.216700236,20992.04063415527,9994.5068359375,10997.53379821777,82956.07566833496,2211.789371306933,28312.842051188152,46977.20209757487,67961.53386433919,39648.69181315103,18664.360046386715,20984.33176676432,143251.5780131022,2400.3783774680146,10989.665985107422,19659.519195556637,29646.317164103188,1634.3909421220683,1719.6627644471337,1773.7478661818604,3.0,5963.0,,0.7458662832494608,0.2541337167505392,"1"
1000.0,0.502,0.506,0.258,1.2611461427821476E9,246322.0,17323.33501180013,28313.477834065754,37982.14594523112,20658.81093343099,10990.142822265625,9668.668111165363,83618.958791097,2192.542366660856,28316.577275594074,47306.060791015625,67960.81860860188,39644.24133300781,18989.48351542155,20654.757817586258,143583.45667521158,2400.036485595206,10993.242263793945,18992.58295694987,29978.672663370766,1634.5915642863042,1670.7965396641835,1789.283278164402,3.0,5965.0,,0.7458662832494608,0.2541337167505392,"1"
1000.0,0.46,0.497,0.233,1.2161296096277816E9,258673.0,17323.25553894043,27313.788731892902,38314.8988087972,20991.643269856773,9990.533192952473,11001.1100769043,82951.94307963052,2211.7608738536637,29316.66374206543,47307.96813964844,67958.83178710938,38642.168045043945,17991.304397583008,20650.863647460938,144583.46366882324,2318.095687320576,11993.408203125,19994.179407755535,29643.932978312172,1692.329924716828,1732.0177952613863,1773.6920597453293,3.0,5976.0,,0.7458662832494608,0.2541337167505392,"1"
1000.0,0.528,0.498,0.258,1.2624966019519203E9,248583.0,17323.414484659832,27317.603429158527,37978.172302246094,20654.75781758626,9994.188944498695,10660.568873087566,82619.19021606445,2192.3029282637317,28979.142506917316,47976.49383544922,67623.85368347168,38644.71117655437,18997.351328531902,19647.35984802246,144579.4900258382,2333.5353579675407,11655.728022257485,20658.89040629069,29645.681381225586,1672.8308690286676,1756.2482726518974,1780.5978956884212,3.0,5977.0,,0.7458662832494608,0.2541337167505392,"1"
1000.0,0.52,0.503,0.251,1.2256521717152452E9,258194.0,19459.48600769043,28983.195622762043,38977.22562154134,19517.739613850914,9523.709615071613,9994.0299987793,87419.9072519938,2002.9935840102594,29316.58426920573,47975.85805257162,67628.4631093343,38311.87884012857,18659.273783365887,19652.605056762688,144920.90543111163,2306.832968272213,9857.0982615153,18992.662429809574,28651.23748779296,1506.5446362570806,1655.2991145977578,1735.0763691081806,3.0,5978.0,,0.7458662832494608,0.2541337167505392,"1"
1000.0,0.457,0.501,0.265,1.2624998976586652E9,243783.0,17650.683720906574,27987.957000732422,38644.55223083496,20993.868509928387,10337.273279825848,10656.595230102539,84283.19295247395,2189.408231538472,29316.504796346027,48971.57351175944,68627.03959147136,39310.534795125335,19655.06871541341,19655.46607971192,146915.11789957684,2340.9011431685044,11665.821075439453,20983.616511027016,29982.487360636398,1660.9274326082748,1749.7373427605985,1775.852885590249,3.0,5982.0,,0.7458662832494608,0.2541337167505392,"1"
1000.0,0.501,0.503,0.244,1.2613212656022255E9,246669.0,17994.006474812824,27317.523956298828,38977.861404418945,20983.85492960612,9323.517481486004,11660.337448120117,84289.3918355306,2166.1580181700137,29649.33713277181,47301.3718922933,69960.2762858073,40310.93915303549,17652.034759521488,22658.904393514,146910.9853108724,2359.5898947932724,11655.330657958984,19983.84793599447,30982.41488138835,1647.7340482384272,1731.539504384204,1794.8721085522627,3.0,5985.0,,0.7458662832494608,0.2541337167505392,"1"
1000.0,0.517,0.506,0.256,1.2533046058927186E9,243316.0,17656.564712524414,27655.12466430664,39310.37584940592,21653.811136881508,9998.559951782227,11655.251185099281,84622.06522623697,2226.3886825913373,28983.354568481445,49304.64426676432,80641.1902109782,51657.83564249675,20321.289698282875,31336.545944213874,158929.18904622394,2782.327698487778,11326.789855957031,21649.51960245768,41330.81436157227,1641.5058671023671,1782.8393422648296,2051.397079486252,3.0,5988.0,,0.7458662832494608,0.2541337167505392,"1"
1000.0,0.51,0.507,0.26,1.206516758700413E9,241923.0,18323.262532552082,28987.48715718587,39978.742599487305,21655.480066935223,10664.224624633789,10991.255442301434,87289.49228922525,2181.8572172102704,30975.977579752605,50307.5917561849,69290.0021870931,38314.024607340485,19331.614176432293,18982.410430908196,150573.57152303058,2236.8947681697828,12652.715047200523,21320.104598999027,29311.25958760579,1690.527411519778,1735.4933693765818,1733.1711224950252,3.0,5990.0,,0.7458662832494608,0.2541337167505392,"1"
1000.0,0.491,0.507,0.258,1.260680489194225E9,257527.0,17324.447631835938,27317.365010579426,37978.33124796549,20653.883616129555,9992.917378743488,10660.966237386066,82620.14389038086,2192.181364453741,29982.646306355793,48972.368240356445,69959.16366577148,39976.517359415695,18989.721934000652,20986.79542541504,148914.1782124837,2333.3218472760814,12658.198674519856,21655.00322977702,31980.832417805992,1730.6552534037946,1792.7193278484401,1842.081033234424,3.0,5991.0,,0.7458662832494608,0.2541337167505392,"1"
1000.0,0.509,0.49,0.238,1.2559552382459185E9,246501.0,17323.49395751953,27646.462122599285,37648.99571736654,20325.501759847008,10322.968165079754,10002.533594767254,82618.95179748535,2173.291127626388,28983.513514200848,47971.248626708984,68295.00198364258,39311.48846944173,18987.735112508137,20323.753356933594,145249.76412455243,2356.3396463365475,11660.019556681316,20324.7865041097,30646.00626627604,1673.075511514818,1735.1677192538655,1813.9926625490252,3.0,5995.0,,0.7458662832494608,0.2541337167505392,"1"
10000.0,0.4993,0.5041,0.2599,1.2299723236547034E9,2.5192265E7,274841.7059580485,432085.67301432294,570695.0823465983,295853.37638854975,157243.9670562744,138609.40933227533,1277622.4613189697,2076.450080082491,469370.5240885417,744614.1242980957,1036622.2063700358,567251.6822814941,275243.600209554,292008.08207194007,2250606.8547566733,2208.537079278732,194528.81813049316,312528.45128377277,465927.1240234375,1707.7849318843398,1723.3020458732335,1816.4204291153635,3.0,6005.0,,0.7458662832494608,0.2541337167505392,"1"
10000.0,0.5005,0.5017,0.2497,1.2376809184383838E9,2.5073946E7,244857.5496673584,392436.6633097331,507374.2866516113,262516.73698425293,147579.1136423747,114937.62334187824,1144668.4996287029,2072.120248450108,461401.14466349286,755569.3785349528,1123355.786005656,661954.6413421631,294168.2338714599,367786.40747070324,2340326.3092041016,2434.6618966993183,216543.59499613446,363132.71522521967,615981.4993540447,1884.3656047784161,1925.3282100674037,2214.0573843802385,3.0,6013.0,,0.7458662832494608,0.2541337167505392,"1"
10000.0,0.4971,0.4998,0.2494,1.234048324194898E9,2.4786292E7,251295.1691945394,372988.85981241864,525359.1537475586,274063.98455301917,121693.69061787924,152370.29393513995,1149643.1827545166,2090.605861749986,468675.4544576009,742299.3977864584,1047737.0421091715,579061.5876515706,273623.9433288575,305437.64432271314,2258711.894353231,2235.5278735937213,217380.2852630615,369310.53797403973,522377.8883616129,1865.0396502241442,1990.1382528147656,1994.3252813533763,3.0,6018.0,,0.7458662832494608,0.2541337167505392,"1"
10000.0,0.4922,0.4981,0.2464,1.2511781380397654E9,2.5046768E7,231940.98472595215,370072.6826985677,501130.0245920817,269189.0398661296,138131.69797261554,131057.34189351404,1103143.6920166016,2160.592812797564,468070.50704956055,750455.6179046631,1034873.0087280273,566802.5016784668,282385.11085510254,284417.39082336426,2253399.133682251,2210.9340219943665,236129.5223236084,380382.9352060954,533742.9841359456,2018.058635055832,2027.8600744922467,2065.078837713647,3.0,6022.0,,0.7458662832494608,0.2541337167505392,"1"
10000.0,0.4938,0.5023,0.2468,1.247791222134364E9,2.4919186E7,238202.09503173828,372118.4730529785,509580.2942911784,271378.1992594401,133916.37802124023,137461.8212381999,1119900.8623758953,2139.27713030098,470088.24348449707,755625.0890096029,1060142.9144541423,590054.6709696453,285536.84552510583,304517.8254445394,2285856.246948242,2255.199803755791,231886.1484527588,383506.6159566244,550562.6201629639,1973.4849243112747,2030.6035408836703,2080.423686572872,3.0,6023.0,,0.7458662832494608,0.2541337167505392,"1"
10000.0,0.4959,0.5031,0.2538,1.2463496046061084E9,2.4927067E7,243521.53142293295,364460.7861836751,505423.3868916829,261901.85546874997,120939.25476074216,140962.6007080078,1113405.704498291,2075.4772029332194,463882.2873433431,763912.7572377523,1049921.3536580403,586039.0663146973,300030.46989440924,286008.59642028797,2277716.3982391357,2263.3357261191127,220360.75592041013,399451.9710540772,544497.9667663574,1904.8922887138935,2096.0080924941203,2077.310589276409,3.0,6030.0,,0.7458662832494608,0.2541337167505392,"1"
10000.0,0.4961,0.502,0.2549,1.2463748181027644E9,2.5051977E7,246650.06001790366,380349.5566050212,512475.57004292804,265825.5100250244,133699.49658711752,132126.01343790686,1139475.1866658528,2077.7435448656643,472986.93656921387,756204.1282653809,1050062.3385111492,577075.4019419353,283217.191696167,293858.2102457683,2279253.403345744,2220.0662583362696,226336.8765513102,375854.5716603597,537586.7684682212,1917.643711641023,1988.1819634948874,2048.999796074552,3.0,6034.0,,0.7458662832494608,0.2541337167505392,"1"
10000.0,0.501,0.4993,0.2544,1.239825591476835E9,2.5200786E7,229774.63404337564,368670.0661977132,517721.0172017415,287946.38315836585,138895.43215433756,149050.95100402832,1116165.7174428303,2253.1687161952304,475729.14759318036,752898.613611857,1033071.1205800375,557341.9729868572,277169.4660186767,280172.5069681804,2261698.8817850747,2171.5531322950765,245954.51354980472,384228.54741414386,515350.10337829596,2070.416299752978,2042.2016394683014,1995.4204798633436,3.0,6038.0,,0.7458662832494608,0.2541337167505392,"1"
10000.0,0.498,0.5034,0.2482,1.2411853034711463E9,2.4851669E7,233533.06452433267,366117.7158355713,499712.38772074383,266179.32319641113,132584.65131123862,133594.67188517255,1099363.1680806477,2139.7928757479094,458735.70442199707,736242.2943115234,1049164.2157236736,590428.5113016765,277506.58988952637,312921.92141215014,2244142.2144571943,2287.0777347614817,225202.6398976644,370124.57847595215,549451.8280029297,1964.3287144643266,2010.9441921739192,2099.53613619437,3.0,6041.0,,0.7458662832494608,0.2541337167505392,"1"
10000.0,0.5055,0.5021,0.2457,1.2340424855684116E9,2.5072803E7,277190.9236907959,381858.98462931317,537507.5340270996,260316.6103363037,104668.06093851727,155648.54939778644,1196557.4423472087,1939.123860443153,474830.94533284503,765244.8018391927,1067730.7446797688,592899.7993469238,290413.8565063477,302485.94284057606,2307806.4918518066,2248.6545057237486,197640.02164204913,383385.8172098796,530223.2106526692,1713.0104370318952,2003.9984199456474,1986.4479604223313,3.0,6043.0,,0.7458662832494608,0.2541337167505392,"1"
10000.0,0.4965,0.4989,0.2468,1.2327115072710543E9,2.509306E7,234873.37430318198,386779.1493733724,540692.8062438965,305819.4319407145,151905.7750701904,153913.6568705241,1162345.3299204507,2302.0608779007584,477386.7130279541,780594.5873260498,1115981.2609354656,638594.5479075115,303207.8742980957,335386.67360941577,2373962.5612894697,2337.6881477430597,242513.33872477213,393815.4379526774,575288.4546915691,2032.52801405973,2018.192005930787,2063.983925896856,3.0,6044.0,,0.7458662832494608,0.2541337167505392,"1"
10000.0,0.5059,0.5019,0.2502,1.2408856810026557E9,2.4731715E7,239494.08531188965,381836.1759185791,535146.7132568359,295652.6279449463,142342.09060668945,153310.53733825684,1156476.9744873047,2234.4882236232356,478053.88768513995,766056.6171010336,1062841.256459554,584787.3687744141,288002.7294158936,296784.6393585204,2306951.7612457275,2223.2666313124346,238559.8023732503,384220.44118245447,527694.543202718,1996.0989310553425,2006.2442099891125,1986.074528966524,3.0,6046.0,,0.7458662832494608,0.2541337167505392,"1"
10000.0,0.4996,0.4991,0.2465,1.2366588870782354E9,2.4785608E7,248591.18461608887,384951.3530731201,540952.7619679769,292361.57735188806,136360.16845703125,156001.4088948568,1174495.299657186,2176.073792815284,477320.51213582355,766088.088353475,1068952.0835876465,591631.571451823,288767.5762176514,302863.9952341715,2312360.6840769453,2239.484908797449,228729.32751973468,381136.73528035486,527999.3216196696,1920.1023273330156,1990.0906497345375,1976.0543965037114,3.0,6051.0,,0.7458662832494608,0.2541337167505392,"1"
10000.0,0.4892,0.4996,0.2462,1.2324704992221973E9,2.5123682E7,246812.89990743002,378761.21203104657,522851.1492411296,276038.2493336996,131948.31212361655,144089.937210083,1148425.2611796062,2118.4109478768364,477567.8316752116,771402.7563730875,1075079.6000162761,597511.7683410645,293834.9246978759,303676.8436431886,2324050.188064575,2251.1558122437054,230754.93176778159,392641.54434204096,552228.4507751465,1934.9386999396256,2036.6466572344177,2056.1867399099256,3.0,6056.0,,0.7458662832494608,0.2541337167505392,"1"
10000.0,0.4888,0.5025,0.2499,1.2464617139151099E9,2.4691361E7,242861.74774169922,380493.7203725179,519906.99768066406,277045.24993896484,137631.97263081867,139413.27730814618,1143262.465794881,2140.7529284258558,480075.75670878094,765550.69287618,1058292.8657531738,578217.1090443928,285474.9361673991,292742.1728769938,2303919.3153381348,2204.428886408329,237214.00896708173,385056.97250366217,538385.8680725098,1976.7450459896045,2011.9929761959713,2035.542646039159,3.0,6057.0,,0.7458662832494608,0.2541337167505392,"1"
10000.0,0.499,0.5,0.2505,1.2379532478017328E9,2.5164743E7,245396.45512898764,409220.29813130695,513767.4808502197,268371.02572123206,163823.8430023193,104547.18271891278,1168384.2341105142,2093.6222594583464,472545.862197876,763125.2606709799,1053323.745727539,580777.8835296631,290579.3984731039,290198.4850565592,2288994.868596395,2229.04024770926,227149.40706888834,353904.9625396729,539556.2648773193,1925.6425768232548,1864.8274881665695,2050.1954385754866,3.0,6058.0,,0.7458662832494608,0.2541337167505392,"1"
10000.0,0.494,0.5027,0.2507,1.2466626163123834E9,2.4905899E7,238194.38616434732,378563.48355611163,532200.6543477377,294006.2681833904,140369.0973917643,153637.17079162603,1148958.5240681968,2234.312331695905,476221.7203776042,758302.2912343343,1105845.53082784,629623.8104502358,282080.57085673016,347543.23959350574,2340369.5424397783,2322.123253746168,238027.33421325687,379738.8076782227,573644.8764801024,1999.2986738529798,2003.1046949142333,2077.8733017214317,3.0,6067.0,,0.7458662832494608,0.2541337167505392,"1"
10000.0,0.4938,0.4981,0.2447,1.2365283590031362E9,2.4921106E7,280644.9731190999,471708.37720235187,528350.5121866862,247705.53906758624,191063.40408325195,56642.13498433429,1280703.862508138,1882.629524108615,474642.3562367757,761569.1820780436,1054846.2867736816,580203.930536906,286926.8258412679,293277.10469563806,2291057.825088501,2222.4023476056373,193997.38311767578,289860.8048756917,526495.7745869955,1691.25550677634,1614.4915352040657,1996.4895697895429,3.0,6071.0,,0.7458662832494608,0.2541337167505392,"1"
10000.0,0.4959,0.5011,0.2508,1.2407673752538934E9,2.4823519E7,244425.13783772787,376119.53417460126,526564.5186106364,282139.38077290845,131694.39633687338,150444.9844360351,1147109.1906229653,2154.29772595738,484544.7540283203,768453.6774953207,1070246.1401621501,585701.3861338298,283908.92346700036,301792.46266682947,2323244.571685791,2208.7663343056174,240119.61619059244,392334.1433207194,543681.6215515138,1982.3851111009956,2043.1102553120545,2032.5071331924178,3.0,6074.0,,0.7458662832494608,0.2541337167505392,"1"
10000.0,0.499,0.4997,0.2451,1.2377149960140593E9,2.4852807E7,238664.0707651774,378301.2231190999,518973.82736206055,280309.7565968832,139637.15235392252,140672.60424296063,1135939.121246338,2174.4949949868287,472356.08100891113,763476.1333465576,1053515.116373698,581159.0353647869,291120.0523376465,290038.9830271404,2289347.330729167,2230.3409625286968,233692.01024373373,385174.9102274577,534541.2890116374,1979.1671175912536,2018.169878097893,2029.996621850289,3.0,6077.0,,0.7458662832494608,0.2541337167505392,"1"
10000.0,0.5013,0.5006,0.2462,1.226870230232089E9,2.5034453E7,230878.5915374756,370558.7387084961,500588.01968892413,269709.42815144855,139680.1471710205,130029.28098042804,1102025.3499348958,2168.187255281614,464395.2051798503,785900.5928039551,1056394.9743906658,591999.7692108154,321505.3876241048,270494.3815867107,2306690.772374471,2274.77580002478,233516.6136423747,415341.854095459,555806.9547017417,2011.4260143711547,2120.852946399388,2110.3081433054103,3.0,6078.0,,0.7458662832494608,0.2541337167505392,"1"
10000.0,0.5006,0.4974,0.2525,1.2480955536075134E9,2.4753013E7,241906.80185953775,402790.5464172363,535510.3015899658,293603.4997304281,160883.74455769858,132719.7551727295,1180207.6498667398,2213.7050197576,479180.2565256755,773410.8765920004,1076877.4350484211,597697.1785227456,294230.6200663249,303466.5584564208,2329468.5681660967,2247.3326485869516,237273.45466613772,370620.33017476404,541367.1334584553,1980.8465609160905,1920.1316502370235,2010.9369172751674,3.0,6079.0,,0.7458662832494608,0.2541337167505392,"1"
10000.0,0.4991,0.5006,0.2465,1.245562793525045E9,2.4986455E7,242858.2509358724,393146.1175282796,517994.1654205322,275135.9144846598,150287.8665924072,124848.04789225262,1153998.533884684,2132.9074199637157,483081.26131693524,764693.1012471517,1076113.3035024006,593032.0421854653,281611.8399302165,311420.2022552489,2323887.6660664873,2227.6030756581026,240223.01038106284,371546.9837188721,558119.1380818684,1989.1490589895361,1945.0607983993284,2077.462209692576,3.0,6086.0,,0.7458662832494608,0.2541337167505392,"1"
