2954,100,[-2043780191  1627337137  -21830137  1100842556  694763492  1263468023  -911632467  -1383931193  -1565031581  1861547805  1085157816  549010441  1571093508  789139779  1542365952  1591524456  -1546347624  -1490884811  -206191012  -19492708  1542849360  -1138896179  -2045502157  -2084220744  -1161571728  -1727486059  -775872685  739538282  -1777619902  1406677936  2176001  708795777  1415326028  -1256461575  -1031165872  394307503  84158404  -1796513684  -560122186  762766480  1993486147  2145874372  -265227301  -1395399446  -1883644999  -676329114  2110960820  -860084170  1332773793  -52848003  218579408  1691365215  -630092427  1132182373  1843915761  53589961  1827547234  556040780  -1876142626  1416831636  -583836609  -1315796970  -2027518089  1031769121  1313645755  156349825  -335241718  460216276  1029213142  -529187190  520924644  -1558367205  1097332626  -1637126130  1723640105  1855445679  -1374150935  1351496627  268525543  -1996156647  128080385  1373466120  1247079785  524594552  -1961082466  -2122409238  -423221559  -874339455  1515573719  -1720759254  -1762664760  -323002938  2003469324  764309100  301994721  -1072830662  871732246  -554010543  1063015835  558672115]
2957,100,[-706089876  411255742  1731235219  708853862  143708610  923548797  517005364  669619758  1945324922  -891875513  723282366  -309714509  -510008137  -2119929849  305703647  -304061691  332177061  1774252864  -1214004805  -1993877935  -624241239  346937646  1103446088  1505996202  1427269594  770238251  -91909160  -1338711283  -553321809  -2129792172  37474807  332457631  -1611577864  286459500  820706934  691957048  -1468949998  -1022740481  533012167  739386148  1198527829  937601226  -847532405  -29538521  1530150097  1683242842  944392553  -1164152383  -1444615110  -893908238  1243717153  1209339060  -1541091040  -1706463055  -1960444192  -191611197  -1138825886  1886029556  -837410091  -81113157  -960783132  -1119337735  -698094333  -1565931338  -1290880385  1944149188  1242713177  2061620382  -2137456583  1883049285  -418871041  167748848  1861758645  -70448454  1304204018  -501555518  1280509932  -775395502  -149215790  -995273722  -495564515  -1576847853  1655559674  -554267376  1483919362  446765564  -781428015  -1152391595  -287547580  641672045  715631199  -1199683979  2060170799  521379783  -128796125  1834659962  381546409  -297222321  -673842910  -1795475870]
2959,100,[-1438791687  780335393  -1143517487  674577225  -923570400  1837764480  -1125681757  -1316655831  1136756049  609225181  -218020403  -1135584242  -90962768  -1350377384  802636338  -1514167453  -330372878  1449060499  -140760589  1667245527  -901680885  1236895568  -1353059510  1995788713  2132756524  1339218008  -1606606953  -578427611  296667628  -775982946  -482820936  -825100435  1117443524  413769380  702064541  -551925380  684320193  591121694  1482482714  -48422040  2005097588  2088496084  -1953358337  -911392281  -792248788  -277216564  1334355813  -1718904813  -875837081  1152537511  -326334390  -847976079  517448324  2032512331  181826400  199262255  -1947826499  170972610  -594103263  -872578132  -470697387  508964449  779643430  -833572034  1016374797  12252716  1909237177  -584283858  -1839638564  -1253323143  510802344  173672967  -1098917154  1687315922  -695708068  -1477917680  1288608395  713059615  4669993  1149289238  1009337644  17971972  607896294  -671515538  -1634803317  1089323400  752291008  665122617  -369685526  -1656178186  -1592898997  -621890327  1452379701  -810865913  1809977817  618798596  258656122  -103699136  -1755882481  -1239124184]
2960,100,[-1206096965  -285644248  -1524162127  198380905  1352367297  -157116724  -637986630  -433568169  1708832068  710057421  -472734665  -116140599  -1838181935  -253877257  741395094  -1642676591  -612533292  -2021586562  -1853913306  -1150061627  804466286  587780159  -591893231  806384287  -2072439669  256418380  -581696118  -2083514715  -1700858830  1323875495  859200834  1733233673  -1410827489  -1501871540  -1143835361  19727442  1664974990  870103924  55020079  1394184507  -230944679  -964246248  1861642458  1343834586  557290309  -220220237  -197378217  504733188  160540823  704263244  -1495030943  -1593050129  -1613855506  350493363  -961298647  -329831399  1183836748  -1361837046  -309274226  -925366423  -1564537483  -2139525497  -954159733  -1016009837  -1260454788  1487626103  857228528  1889112512  -1996072294  -1746021243  -1283437996  -435737747  1738048833  -855210693  -1684535735  616491410  1908635248  -312624951  432962513  -89697785  -1354172344  -596626427  583817233  353306403  1282342367  1986233267  -1677678268  -874125914  -1201916588  -1424087291  1154322673  -238052136  1793271588  -312910236  -1785633440  1845830897  -703629638  -734354832  -1633946038  -194201669]
2961,100,[1133498056  463800623  2048837333  466307545  -2039710769  518685787  -447565908  -1966173363  -2123973794  -1976601458  -2031077504  -411700586  1524040557  -1531036471  -57215553  -235433682  -1291563896  989733951  -1207185217  203761578  1771036609  -44875975  -100925746  -2015663295  -1929670680  -409370050  1371964551  1690062734  314429945  -761568402  -1573993369  1906647188  -1516607275  1543941678  770700191  -1377978109  1882036277  -999789303  -967669717  839801017  1711477467  1474498005  -1906183133  501079947  -1116661751  -337632236  544358992  1290956868  1392735286  338783645  1451911169  2032844781  -1010214657  -215286404  -1438556129  8820046  -1718337445  477802773  -1830198401  -1751565131  -899330285  2015318927  -1966747017  -1647774731  -1641420176  -1675357330  1522377651  -1421176143  1388279093  -957665662  -255497144  -369560870  1229023183  -1155729409  -1520872183  1042013557  1478768587  -671179539  1360040217  -1691713631  -288177529  658918082  -1579603518  -959337512  -525652180  -491217844  -1996213372  1917217652  -107775013  1916104916  2100805743  -344873867  1831676453  -996634240  1457333172  -1391863935  -164446527  2100611321  1207392889  41695787]
2962,100,[705429103  2114361226  -1024526976  -1749238296  -2102476338  -1456820189  366806526  -680881884  2109693165  -1486585626  381938104  1574409774  237803486  -665486261  -664149265  621534267  -232812692  1791458709  -894879037  1353872177  -271245693  2048819304  54158146  -1704362152  660208079  -1888109154  -898648672  1230197842  1249534370  -2102312614  -285716280  -1985361080  -706703846  181030492  1091820563  -411809690  2020292994  -902946154  -1946602922  -594271352  1383591160  -513019648  2144221474  -2057148363  611513168  -1192745816  -810588090  -1823137589  -1934027208  -1088929524  -1574320744  -640573188  653625756  -584322133  -1351460620  1773437816  1827187019  -985847079  -1546494843  594497259  942304474  1953121747  -1234195133  824636970  1883616712  500871698  -1056096325  -1455577176  -424158237  -1830843933  1826069782  291872814  1697782761  1432815671  1728949331  -234752821  674286705  504554935  -1231664170  -1401583608  852917515  1538192155  -1382580441  1414504032  1194812326  1069974716  137114866  373868014  -1440498638  1357677415  1336011093  1744438632  -381288826  1345533555  -797464485  -1419540917  2018774658  -242345195  1558983874  1895247447]
2964,100,[-1000109621  1890478906  -369674716  272264380  961026633  -1562266032  -1579225161  978783909  -173613064  1872572918  -520154305  -1484284927  2104240241  -2031298876  1591672888  -1472697087  -1067945016  1459371415  482308487  1130976552  1899814072  -1638025804  754139854  -1707925494  1352224799  237639987  -680610046  -1700686251  1268926380  -618724454  535565371  -2135273707  1859845078  924274376  -1734498101  -2092379853  1020018959  -1953236460  -1689088623  747424062  2100266041  -1597382731  729069966  1030707053  1114151513  -183837597  1788623544  -793724444  -643803255  -1666757314  1222420494  -2100308170  -126017229  1825507311  -558948116  797011243  -1852444805  -1295568628  699166112  -425400382  -913346051  -1371761472  208672060  -587127688  161106872  -1211079253  -566854483  -1594645046  -872113591  -696809977  1163223820  -723453191  -1677706149  1428340491  -640725196  954032140  -1377662115  547916435  1211613844  1055971867  943291510  -1437641984  -1708702395  -1580575799  1264409781  937512285  1977327454  552173074  -1142580083  -853454398  -1282288761  1199536454  -270901632  -1240836611  -1980977460  -389903788  367246617  -1816564114  -728497741  896622667]
2967,100,[-374782395  236593529  751657136  -461758224  1779448848  -367670652  -343744767  1923426391  -347906819  -1516367414  1748903076  -167660695  -1133381897  -1703664361  1279573269  1520634238  2035581244  -103600163  -629960427  -1259996771  584422040  696510298  -1985353210  258915651  -224950571  89797882  -1701783943  1708901218  1529513841  -1611095303  496747525  1688971180  1137568657  2102095692  -1902615974  -1712006640  -1395449035  1541892289  -504290411  -9323900  -395861587  -2036925852  774303188  -2058605307  -2047968436  119671077  1731973645  574613979  -76961190  -2063366217  1662114843  156962337  1006513998  -662051654  1650348057  -468143996  1939701820  -2096253157  50522355  956923467  1905392524  297553083  61074489  -1476746090  1028870636  -1742078130  -429185226  214665706  1843600263  -1262849147  -413849279  1579621356  591465590  556476015  308760402  -1252149908  -1500939145  2137976092  -1795001128  350806181  1598567900  -1798354301  -999334456  2079488450  -692797499  1429389221  805252601  -1563626076  992778129  1018526193  1877705134  1726140642  1116933521  1622410218  281475956  -1065391343  1619376382  557702151  -418882770  -365702588]
2969,100,[330116348  -1711892251  503138741  -1265026134  -746464677  704368835  894607594  -428648445  1693848437  1469588196  -1461930755  562763136  -1530051218  1276310318  -2048908073  1772807111  -1734916528  -1818756630  900311335  -1412976719  -1810885805  1788632759  -1195260354  453409121  -1949913250  1954942657  1401894970  -2009286761  427091405  -222969293  -1653506714  -188539834  -322308748  2581737  -1609620767  517443171  -1090099228  -1193027990  1646901116  -1404801793  -253257492  2025469205  -2113697560  -456101993  356889186  -513398631  1971425041  844871594  665788451  816570282  1408641476  1036248972  -1451704233  -1572227855  1294439575  -151891334  2037011449  1663741763  -588303095  -250308115  -693963882  -1438363371  -2130893081  -1691268045  -2033611692  1128098607  -115496207  911169594  -1235637963  -1901926752  -1877713987  1182821039  -1877144419  1045084657  1576750300  948668487  719773201  -506167907  324171834  1140226395  -1028820927  1647989695  2009996746  906091194  -127147193  2069632781  397998434  -418060358  1258628913  -224787196  2024370915  240341392  653664956  154359653  -661181284  -135743519  -750976414  2070970591  -749693969  658151064]
2970,100,[-31199523  -1650411897  1345449908  -1480823937  -1660832700  -119517865  1653271627  -246319506  -853191650  -1035277149  -1422444665  1084077920  1435610336  -1368233724  1512052353  -1465596640  -1671529529  -757788903  615129133  1928321326  -597510573  -1699483149  194147824  -1610359101  950437621  -2053817420  470708596  -1350898158  1856758022  1107846258  1893194688  706983888  1981276155  -1338215584  -1881341566  1303225590  2117494231  -1101615569  -2064828241  -460280123  -1015763744  -696624463  1848617805  -1572064502  -276381547  -1839696192  1304132495  -1408743261  -1716055586  -1809282467  -377121502  1817794625  -115434875  525989915  -246825019  -1768030866  -1820900379  1449095101  -27670753  -1083477039  1075938528  -991140066  -728314932  469570737  51473173  555138385  1938166200  -2032162633  1306952530  1615653896  1941168048  -1940286985  297096519  1899195193  615269429  -107146703  -1589614979  394406654  1006293908  -1226690221  -859178875  -1524283460  1394586419  -631633854  1837561460  443702407  846825004  684028889  172934542  -1200220219  252251935  747992113  -1867846336  1249113617  -1712547005  -1105478622  -1205548461  -1997781151  -2017555778  448148746]
2971,100,[35710509  2111878128  -1591735688  -1679871118  -519180152  698112240  -488867988  -474080699  -1291983056  -224380253  1752499092  -941969512  2027140799  1552891448  -1712961528  704538568  628917772  2044153758  182259882  -430718951  -685877605  -1415320866  2090513343  -591494986  1890302039  2066044868  -1810968894  -2065196299  726828158  -224560187  2131721332  -97376290  -467217444  1481467420  1620465719  -870102291  852141115  -1855129035  -1015422308  2015296791  2095440153  1644715087  444603194  1324876810  -146160741  -1103821732  622879681  1005689273  -1009402430  466262827  -417857458  -1078622185  2044945628  938083784  1331022080  -794182366  2036469564  -1017167070  368500938  -818111710  1981946156  2056323054  978814346  2020575538  -329579230  192611531  -1361556134  -1621391361  1484188466  -195108185  -1993775834  1608765135  2111892420  -89620128  -1326275457  -1652116283  440113542  -1590004562  -859272531  -1451398558  -1623224669  -365937857  -1278510838  1331644239  -187588300  -530396125  575651469  -1081757607  -1981584649  -1294068118  -557692763  -1766204997  -995616706  1312577291  -85521081  -611980893  215134761  801532167  -640974262  924270319]
2974,100,[1472831538  -2020375280  1050493015  -769990691  -1837528262  -1779072640  -1356477503  -1073464637  -2007242609  977008814  -327647259  -724487429  -411486452  127191089  1240554824  -1640031557  136992164  -966904643  1289543706  2110035067  1429709276  1773345154  -1813248562  -294982917  -366540424  75508177  90871788  -862558838  -974322823  2004429061  1863241765  -1991697276  184525894  -1789969248  -1340692057  1092620827  -99991256  -1929921357  1826124723  -1929211046  1165186811  -1931139453  -1624147604  -76012185  -1597134814  -1408625303  -1567173904  1712947976  -748108357  1083729402  2050601900  2060807784  1472493587  1458366310  1962002923  -1928701159  -1511146916  121257765  1119191984  318911580  -1811726947  -326376753  1670466758  -1720859744  -645224727  367283275  1032591893  -1269728440  1193213139  -255341524  1593366070  -743593551  -275515360  95919703  -1835433144  1850234995  -1993266242  -248044312  -1678629372  -1096852507  543373301  -114332330  829869582  695031526  -1334805285  -2061278252  690048910  714389210  -308150259  -907454214  -1347386881  1894771699  103315867  1036303780  -996403130  1136026033  386972740  570767642  1642423814  -921044053]
2976,100,[-1120010338  -2029121138  -1732121800  -1986390920  1278924565  -1911233842  1389400270  535188770  -1472722443  392942462  985745276  355396336  28599855  -1669599639  -573478372  573487389  -673040413  -1486735150  121831996  1532170423  -722832582  1519188411  1997223954  2122748802  391653234  -1420840604  1759727020  1661788444  90148666  356549905  848402795  1787392609  -1911205313  -803593456  -744279119  -1089583344  283102214  1141465850  -282702887  -122336850  2109041660  -1191303624  -1937745817  806456746  1851294410  -250921783  -696609152  -1477194815  1525813486  1817793089  1112706204  -623918940  -663590265  -1427298540  1799586937  2093371863  1312277615  -1916691948  215560274  -1254974245  1609039502  1908033080  -559222960  -1613343601  -1720959123  1006352542  1512203585  -526118702  -1026411255  209879762  1307007367  1944876141  -1178595607  -375214768  1840648530  -1046655696  862291314  2041400903  402954513  -1819274662  1571127930  -812496737  1479455013  -958962371  -841400550  -1204783299  -1289268777  751925282  1883695816  -1469659003  -1188431220  -54558871  2054369188  -65204704  1205157943  -1073704716  -1927927791  1017349374  817581838  -1139763770]
2978,100,[-1575731509  892211842  2138288839  1227906571  -217501052  -41725388  -1413132330  12904543  1705110760  -253220951  1856870949  -290089968  1378642465  -609474483  469896272  1481011094  -53632897  -1125155680  -117286813  320765334  94204368  -288745231  -558126267  -1625971391  -1082139149  1017593452  1553478514  373736698  197544623  1558808663  433315564  1130220347  -1375931200  -915666536  -1297447821  1530132921  -722084301  2025406074  -895292429  -1823820091  1164168691  941151920  2073913917  752324852  1819096226  1495374745  -1870396423  -2112202494  -20444499  -1936918843  904219611  1273001459  1483537306  1675484343  -1985843179  765908858  -754879837  1413816300  -127128820  -1040307554  -755147640  -1018597348  -615412914  -454347621  -2037730655  -1319532097  -1268857150  20412422  -1167449294  -741123630  -1636201184  1044678707  -771134718  930290138  -1786016349  -935940390  -1112722386  -238442456  -1344068611  577882104  -1252422086  -1668702113  -205692789  -1095927822  -700361880  -1267795917  1399578570  -1886117888  1681264461  -411229069  1790715144  1060254920  370621088  -1886647736  -1335006114  1035066185  1155063893  920404158  -102946851  1312354298]
2980,100,[1230284633  494901392  1302740314  -629491482  86782972  -141867255  939719760  544761555  150323715  -670514126  1470622126  2080384193  972349880  1355546827  -709778348  -928738386  1649082471  259807678  -1114216363  -1539210739  913764621  -408714039  223094982  836330254  829934670  -273931425  -405409063  1430025762  237591468  561782736  -1143214551  -679714114  -1155562506  192231591  1448250966  -1692971938  816407293  912809554  2087373268  1542562508  -1778641779  -1901148408  1095657984  -1964625247  -569355621  342220007  -1463236492  -1960297972  633169082  1996057180  -1456632421  -651459119  105845459  -856053562  2043954311  -1685923179  427527957  -118418083  -1718036479  2120560216  -1602647254  1221079120  -1220653855  -158435775  -1622807382  -1518106067  -711832160  -1741091679  2049692884  252363654  -1408935125  -818351311  -442962053  -647142704  2069149433  907179422  -1703723715  151299214  -1038067105  259649607  314887419  2132781486  1880657698  138592069  -1763370876  1272555570  1024720206  -1281386069  294582419  831521298  -1927790011  -118039282  -1530043397  493381216  141321498  2108788039  1905815072  1555390637  -1737638881  -1902900105]
2982,100,[1537080983  -1619721604  1595142098  575050962  653342503  -421722860  -1478116919  565918715  1466472125  853825619  -1458737383  -601105473  -591566248  483641972  730935623  1946212808  -315477670  -756076606  527205228  1059890712  116792375  -107475656  600984069  -963764147  1723155049  203278695  -1779534842  1119718694  488752039  1877313436  -990863052  -2089492411  1095845973  -359526079  -51750476  -896770506  -74607299  -478776957  262187742  -879699281  -1293015425  1076111157  -1273348778  -1249306855  586941894  1569722611  -1330628515  -1311505074  -1795141700  -1588103286  150570596  1633809060  -1380901697  56679063  -296923422  -1524179158  -352861996  1168794477  -1609385626  -138115791  -104425765  13771324  -1109307921  558814478  -660354300  1174567278  1507231355  1928718621  1542576257  212818772  -1027971619  -1685277177  609595005  -1976091135  -53073965  -1483474104  -1457147828  -1522210442  50159191  -1008388117  1338770659  352158719  -1870983115  -913201256  146401673  651722971  -1785090851  -1606054960  -365888562  1135957282  -594155142  -759151242  1275244220  -409135389  1765399363  -1158282608  -55222452  98331276  -211885296  -378010545]
2983,100,[-1646660948  1294603680  -1819948385  348198458  -1023634488  -1553749980  1375871466  -1258824844  -1024515521  -2133026217  1812176522  964463930  1770608007  -550266618  392858572  -294022735  1931641702  752584177  316040609  -2062779172  -1722062357  -815289170  298661298  -1541887460  1885742242  627827150  -766300745  1810590201  498843906  -400756675  1622217481  449759266  1278354986  2025847022  -2097328267  1458843058  22823884  96315575  719633234  -1460640844  -129385367  1628989561  -1905429291  1838594537  895123134  475196291  692017315  -23505464  -1456602499  -423182281  1017311143  1395715525  -453174208  155240174  1444996645  -1251052330  1143512250  380875545  817455119  -235046350  615919407  -735118680  -1135886697  927351131  639118117  -464857170  -549672187  -1974806945  842288475  -1038073787  1492220617  -1416977831  -882340870  133036206  362102995  -1595128770  -1433634294  1006248893  -435347422  56996309  -991891929  1834087795  1598469019  337044743  -221847436  -1342215188  728014619  1829476696  1882305486  258421371  855285199  -1843601995  -1906811324  1140790035  634102210  1857257071  510403783  1907333608  1452398775  -373781625]
2984,100,[-334018215  1132088769  -1250878594  875136025  -1774779654  360711784  986815046  -892191819  -1218839401  835899437  240567797  993386373  -1243723863  -1028589466  1470498956  -1335166077  -272771778  1455501319  -123254185  -319475589  595555069  -894443944  -1279336299  -720951331  785126503  289565415  1969570398  -1966116652  1345907807  -956255553  -1769297983  554539670  1138432747  870587609  1400043308  1580081149  -264113348  -796982830  -1768381168  1459681367  -1480516117  1007049438  1324050885  -452468359  -2134631547  -1462572036  -1364594262  -1768507622  -75961527  1821269355  576973712  -1345229987  465033775  -1684801445  1889802584  3699887  -1746223572  1532230376  144197338  -1708276525  -1860820556  285456195  -83408120  501849402  155919232  1607725617  -1153206446  418894999  -1796141423  1602892985  -2016798388  -1681169997  1824648819  -655293159  304542350  1367293821  1917166534  610155257  -1514353956  666435172  189480186  1858986723  58884229  -1894607127  446207833  1325622513  1876310799  79057263  956599370  1292493511  -310467564  1966135125  -1699729709  378011843  1611418214  -64306874  1951915359  -789934477  -1102343303  -33802545]
2986,100,[836176575  -1217518714  -1915559501  -198480934  -1608902520  105471136  1470677657  -1209489059  -240341518  -2102539088  -1630412812  -1097825813  -1090798852  377520358  1753884167  -1325873452  897531259  -590550996  527993971  -956392735  991993921  453356922  367232001  2066171597  -612013957  1908958057  -1718092642  -1760206604  -1987259046  -535290  -433305690  -246710  -1022011916  -336982039  -1927783835  -1637428594  1997076845  -1666942075  716256473  4627902  1811823953  -504262208  2074964157  -359525171  -1297293756  851512517  1823816898  -268320877  -1320382755  -285434343  1558202399  2012616196  1978513613  1913160428  422077004  176135844  205171783  -1899460175  -1442852087  -2010775494  -2129534564  1786207472  -1046040923  1956772547  -498061020  1378297690  -775247236  646544297  -584309404  614458654  -1380895296  1915502900  -930963  -524224902  1273223804  -422395584  385918338  1288750996  592653014  -1971828944  -2031901699  108962185  -1268466028  -197886686  -260749198  2064120006  -1029372704  -132656028  1182816020  -1137455977  1344138831  -1149140699  -663766441  652995581  -1948273889  -433259153  -1448706857  -1268436029  442055104  -710916268]
2987,100,[-1063664707  -1000243935  446634020  -754216343  -148108083  -1584464774  -1647533843  -466925945  898644229  1805279432  -1627432137  -1314554239  -15927159  549210562  2006346748  1614445052  -798639771  -1536113934  -318899870  -1700801657  -755559195  775637110  -753055188  1100356864  614219299  1344263173  121825396  2140233269  -1889253920  1764832816  1571011479  -1642571315  892815255  131416042  1935494511  1591262313  1291375567  979599434  -1992642873  967612933  -910808143  -1949590898  1266593547  -1917854300  -1505484327  691828834  1609390911  1145737004  -1315326864  -1382687646  -1736837070  1946096526  -2022591366  1409423581  228453362  2082065193  -561050004  -458363172  716196482  -1135496592  1470400513  -646915742  -673383990  977266889  1721370445  -862435084  -1814716210  613302712  150386449  -701721765  440784418  2132493372  -1864852399  -1540449368  1991721373  1314143353  -2124975836  -1262913929  1697228109  686572438  146397386  -2048684424  493748650  673276392  465649923  -219214549  194201869  506408783  885130398  2031193066  698766946  -895445536  -1232952497  739725612  1156455196  1529387716  2000036549  -1398366713  1038628969  -272346785]
2990,100,[552066079  -822743297  -4760751  680093296  2025262461  997599739  1201919635  -1720042179  -1228884218  353867878  875757854  -839198663  156601385  1375035326  -1708894722  121767303  836569768  2100362431  489644866  1642121813  -2018211773  271241480  -947294003  285008668  -167450698  -268212483  -350338963  -1434680283  -1425397530  1653772271  1963735852  -451994034  1061636182  -248528774  1680187366  1702308877  -472636961  796479278  1698531099  -600487243  -6665568  -553748111  -48181242  1878336504  389092914  948589219  -1115141394  -1205802068  -380093664  1863057795  -112020293  -704088622  101960342  -1728385071  1244288971  1179986131  2003005271  -908341197  396584454  273960971  867837940  544579164  -1692573649  154505867  1392177210  630455658  -1786569091  -17591782  1645350380  -316237681  -374714774  360248957  -1366690639  -966563341  2026666441  1089759480  636876111  -779351079  866183966  645022740  201075737  -648775680  591397673  1610283937  -1469357402  1156307275  -563227708  132219134  1818286275  -1265740893  728962030  -404936809  1699555498  -678369764  -2121744090  -666972753  367442547  -1505309866  1481376253  -364294817]
2992,100,[1654540793  -1372858441  -1625986513  -1620440616  830426195  1728131172  -1442144156  2018995403  735904862  -626943482  1440027615  -334144151  -319078162  -1381597046  1809741125  161465212  870010325  1960008677  -1744667045  -610140995  -13131456  1295408049  219084818  2081490056  398621536  1601157115  -667968317  353624787  666655820  2128395098  -205563206  -1349544356  1625388069  -1147086268  -108217608  1128984097  -1610911366  -2091357284  557281332  1660028437  -631811602  -1528441202  1294553635  243817232  859117848  562252191  403523833  -598496762  1212256682  1699761919  -1312101074  1647906427  1653112020  489935393  2117459845  -349629386  927978474  207645325  -1391714999  1422831668  -1741488061  -1169031180  -892414759  -327133985  -706794140  -1611064444  -1196065177  917607808  188750174  1094285950  -1212990212  1561791729  167708532  -735660540  -1417491522  613776278  455850240  1120080951  1596816245  -1875881844  1107398806  1404163713  415630411  -121957853  -1724300439  193960238  -430428205  1431591306  -814105363  683186241  -1097162932  -1645718072  -1417602882  1332604293  1426076197  -1302066701  -154609985  -1043850271  -1634021180  -1776174437]
2995,100,[1388706435  -1489260005  -1683095815  1643757559  2059034421  -1125165732  -4805111  188997813  1943057992  1011716744  -359864862  -1552627236  1395727464  2047040944  -1728008976  674543975  -660084366  -369530091  1709579799  1873260036  1989315859  -325486339  1482313720  -834996471  -424996433  1665000138  -2082935694  -1951969372  206465411  -2036412089  -745194389  1226635606  267905549  57777221  -1200510000  -1611495006  -1234265686  -1750847130  488442329  -1870242047  -1899547775  -957901768  512559505  260960536  1730676127  -1931883643  880920213  -871534548  -1486221981  -1756311576  -1640607205  -1931122731  2089088540  -1051897949  924748854  -1718920975  -831922704  -2009769040  -19739305  291339995  -1781857025  -1503374827  307110935  -548326435  2123156167  287218044  195832627  -809588510  -1468097079  1372389890  1960819670  -620501904  -2134851219  -1404248242  1907097630  -723239724  -182055390  727658470  29207000  -1389837922  -433123383  -2112723523  1163547022  1297696847  -1641142701  -1968724977  1375224260  -659746736  -84243288  -231897487  812724861  -775081434  -846042678  -1860713181  682014980  217206244  107630650  -574862680  513241064  -1349899040]
2996,100,[704225566  -1891667831  -1999945348  -776902621  1663376792  1149095429  -1877437572  1718962611  -927182778  -1935359538  1084403376  -152606530  -140259806  1827212156  -1391207007  1260900345  1983970065  -797463252  536383142  526056665  -1294466183  -1323030653  -1014335078  -218585804  2027379478  -1611664909  1344007374  1015984935  391894286  1666888508  414610753  2086509370  1683335490  1381957174  -687909362  115437762  -1519912218  -1225287988  1906803493  1403870342  -417221549  -2042264757  2060718909  1261787557  902286363  1328508380  1497849097  -1048814410  -1646901410  1456937551  1994535849  -1302640335  -2032235173  1825174553  -1667762589  1081563404  1723785289  1268643999  -26777710  541383337  -1902637209  503087541  -1131053346  1457350894  -610027951  -2144291744  -1719227732  -952172107  -446784107  -1687709725  -664390440  1375444583  765464710  -1909712647  529710753  -1850264861  1198537807  -1920369314  2109868004  -330549597  -1677923254  400755604  1899853197  -1823663071  -1154664558  1312287459  -524547254  -1726260617  608826326  1853259680  477482112  -936186555  1681523056  1509083058  928495746  -355242282  -684800843  -1303938223  -1023486464  -2011287419]
2997,100,[-1924947582  -1342902480  -473053257  824547540  496257354  -387533203  1794256712  1865505533  -708974033  987877315  1618028368  2017040362  -452894882  135497450  -330315992  -516091356  -630831419  717520957  -1796429632  -440386239  1606197770  76904604  -294357838  1287051878  1432556222  65904531  -519398508  -1882433268  -1078450734  -1376653381  1421070477  281739271  2056282697  -1091622560  2094340394  -698473788  645009198  -174697628  1190364786  -362027310  -1980570424  688252514  -158471369  1023892899  1856183565  1285031445  -1414847570  398718610  1203017555  -1861194501  944554562  843025703  407110477  1598746165  463418788  1514706842  -1290451148  255177137  -440550362  609892757  -1661758140  -51343734  1836169289  75513662  1492706409  -1751308370  -1212532076  -1873722252  1778892858  -1073631551  -530459482  281906264  -906124250  -220565184  -1196029554  1255492878  1557353964  1507103721  -1093341350  -690916412  256111440  -1460756390  -365242899  542516466  -454383861  983681272  176359190  1429634275  1951545602  -436140270  -387189795  217404533  -546247237  -1389791419  1700815647  771165724  -1614911220  1647417377  -1714653860  -1181438164]
2998,100,[-623246320  -898946275  698908701  -1769732279  -1207731164  1191034221  -251169829  -887002192  1127315394  1750300732  914816387  598622325  389680690  1174962370  -1663374973  -809536714  721412141  1414270409  -1720589043  566484240  734753747  -2122725744  204717358  -1776216544  -532030495  1655679986  268172064  -1253343931  611458594  -1720258617  1026650587  1945139243  1286999334  -1122476406  1959825649  540422021  -201684687  -1868873924  -112750437  -1048294503  1595825270  -1527263865  -1461662962  -1250069247  697706117  -1812680155  -1133979885  -251028049  -65598720  1169759618  1904424918  -1949477327  -1213130859  -1751947104  -1946569219  -1888832715  274044199  -938581958  -109070852  -1632860336  -925583282  829267500  287580071  595916026  320955649  -1437887215  -1472091384  -908813091  1767963026  -761646547  1667671666  545254478  574117081  1005664653  1873447381  246173723  472288180  -1121730452  -243733676  676810630  -472841810  -53974567  -2042713836  -535440495  1730926845  -621393515  -539009961  -1410720132  -2036011598  -1976397503  -1062835768  -989644916  86429739  -391550024  97010456  -1910452467  -1960021301  -1215386951  1656597961  2122505880]
2999,100,[1643876650  932556837  1432217866  150604521  1531962857  -1920594308  1895211645  812063951  -1567792462  -975547540  -1061819772  -430827356  498899017  1406992276  -1554367486  -1541574175  -531999641  -356799400  -1244087355  -1516207151  1563046386  -339924471  1621910999  -670607790  -2087356307  -1221010365  1918516244  -1369216296  -795607375  897382550  1022446076  336450999  -400292643  1602718568  1097241034  -532994144  1823553930  -816814311  -1189464379  -450499732  -1982177725  -1700765336  1960081621  1883028504  -1282916557  -1001094379  -1772202664  -1945290992  458224160  481430982  -1211965130  -797618512  793088152  1415216174  -1903972302  238600455  1711530345  -1933778837  47963523  -1330596131  -1358912171  -1227602769  -523073117  -1758998793  193755910  1540944418  -1550392986  936712600  1196985919  -444284409  -1599274419  -1400059829  508266068  1927863581  -652980197  1835374048  -1408079908  -1378513593  -1744498775  -738317645  259087780  -1044707986  -2106828042  1795031347  857971941  -2114698330  -584400254  -1390309726  -1621567303  1490776463  998977499  1440330777  -1261307701  -988190979  -257106569  797096911  1418069838  -577228069  250902468  1354196634]
